name,pointx_class,lat,lon,poi_class,Entertainment,Gambling,Sports
The Caledonian Club,4250314.0,51.50072086665173,-0.1529528358901809,Entertainment,1,0,0
Bushey Conservative Club,4250314.0,51.644991086520285,-0.3681775426777244,Entertainment,1,0,0
Knight's Snooker Club,4240301.0,51.56261891288855,0.2198848420615811,Sports,0,0,1
Langham Working Mens Club,4250314.0,51.584645543448936,-0.0993332406091042,Entertainment,1,0,0
Epsom Polo Club,4230321.0,51.34370181945152,-0.2929080881469159,Sports,0,0,1
London Stage Stage Hire,4210273.0,51.65017945350398,-0.1749403752631946,Entertainment,1,0,0
Walthamstow Leisure Centre,4240293.0,51.57592568772961,-0.0286482476120399,Sports,0,0,1
Savage Club,4250314.0,51.506041039749206,-0.1238461238902197,Entertainment,1,0,0
Ashmere Fisheries,4230282.0,51.39291753725759,-0.4258312505157196,Sports,0,0,1
Winkers Night Club,4250312.0,51.60839642131396,-0.5434249724157759,Entertainment,1,0,0
Bush Hall Music Ltd,4250315.0,51.50649355590368,-0.2316851646968507,Entertainment,1,0,0
Grosvenor Casinos,4220280.0,51.49337187832329,-0.1833290276434381,Gambling,0,1,0
Felix de Wolfe,4210273.0,51.513699515877256,-0.1304060924026236,Entertainment,1,0,0
Blush,4250312.0,51.51499644895792,-0.1515250807122215,Entertainment,1,0,0
Willesden & District Social Club,4250314.0,51.54001466191053,-0.2525213466513945,Entertainment,1,0,0
19 Private Membership Club,4250314.0,51.598279303682965,-0.2779475467652738,Entertainment,1,0,0
Charley Entertainments,4210273.0,51.618308704807774,-0.2842820171576607,Entertainment,1,0,0
Concert Artistes Association,4250314.0,51.51076430699167,-0.1251076217064706,Entertainment,1,0,0
Woking Snooker Centre,4240301.0,51.30659313016695,-0.5573177417261037,Sports,0,0,1
Mystical Fairies,4210273.0,51.55641977642664,-0.1863574162799759,Entertainment,1,0,0
The Warehouse Waterloo,4250315.0,51.50521767275894,-0.1100900098983378,Entertainment,1,0,0
Ronnie Scott's Jazz Club,4250312.0,51.513405638091534,-0.1317152141763228,Entertainment,1,0,0
Nork Park Social Club,4250314.0,51.318114228612416,-0.2266975071533253,Entertainment,1,0,0
Silver Hall Social Club,4250314.0,51.52411260723745,0.1785197243791234,Entertainment,1,0,0
Morden Park Leisure Centre,4240304.0,51.39484430854006,-0.2051111985453994,Sports,0,0,1
Crown London Aspinall's,4220280.0,51.50639323148873,-0.1494091930053837,Gambling,0,1,0
Cobham Village Club,4250314.0,51.33238552740022,-0.4195219379117084,Entertainment,1,0,0
Mark Wheeler,4210273.0,51.51290863855586,-0.1013262837594046,Entertainment,1,0,0
Diamond Falls Cookies Island,4210271.0,51.51690574584217,0.0822798203460305,Entertainment,1,0,0
Questors Theatre,4250315.0,51.51170803232285,-0.3096790839206547,Entertainment,1,0,0
Henderson Sports & Social Club,4250314.0,51.60658173486453,0.244878220545325,Entertainment,1,0,0
Froggle Parties,4210273.0,51.496179672446985,-0.3248183766444186,Entertainment,1,0,0
Tenpin,4240290.0,51.565114026678586,-0.1054575494457779,Sports,0,0,1
West Essex Golf Club,4240292.0,51.6499006091518,0.0114937291795705,Sports,0,0,1
Harrow Weald Memorial Club,4250314.0,51.607498340297,-0.3396282323996495,Entertainment,1,0,0
The Cedars Club,4250314.0,51.57213454247602,0.1360624158051298,Entertainment,1,0,0
Painting Faces,4210273.0,51.517623671100885,-0.5255678651491482,Entertainment,1,0,0
The Silver Time,4220277.0,51.509399509258216,-0.196929357507414,Entertainment,1,0,0
West Byfleet Social Club,4250314.0,51.33935417210466,-0.504549183704775,Entertainment,1,0,0
London Development Events,4210273.0,51.45867439359816,-0.2081704503827624,Entertainment,1,0,0
The Royal British Legion,4250314.0,51.44196713279717,-0.3331915276073334,Entertainment,1,0,0
Kevin's Hysterical Magic,4210273.0,51.348472615645896,-0.0377222877074759,Entertainment,1,0,0
Lilly Putt Stables,4230321.0,51.57278154070818,0.2411831924931229,Sports,0,0,1
Bannatyne Health & Fitness,4240293.0,51.43705234211304,0.0256679102107782,Sports,0,0,1
Michael Vine Associates,4210273.0,51.572945138843,-0.1613404498974674,Entertainment,1,0,0
Bunker 51,4230283.0,51.4943132931177,0.0353568483183459,Sports,0,0,1
Aquilla Health & Fitness Club Within the Rembrant Hotel,4240293.0,51.49579371390978,-0.1702092995824966,Sports,0,0,1
Wickham Park Table Tennis Club,4250314.0,51.37940682504548,-0.0014800774395586,Entertainment,1,0,0
Michael Harrison Entertainment,4210273.0,51.5135790908288,-0.1183768603223094,Entertainment,1,0,0
Asgard,4210273.0,51.53623668934473,-0.1463965746934991,Entertainment,1,0,0
Addiscombe Social & Sports Club,4250314.0,51.383497266794656,-0.0766223912528948,Entertainment,1,0,0
Tiffin Sports Centre,4240293.0,51.4118046393753,-0.2956674089441459,Sports,0,0,1
Green Dragons Paragliding Club,4230286.0,51.29631216382653,-0.0267592912332549,Sports,0,0,1
The Wisley,4240292.0,51.31889301303235,-0.4824677345551424,Sports,0,0,1
Stage Entertainment,4210273.0,51.50387371724401,-0.1003762177421735,Entertainment,1,0,0
The Surbiton Club,4250314.0,51.39377003451824,-0.3057642610761638,Entertainment,1,0,0
Gold's Gym,4240293.0,51.54939698027395,0.1615531906343208,Sports,0,0,1
Stanmore Institute Club,4250314.0,51.617305752998014,-0.3104243338887364,Entertainment,1,0,0
Bexleyheath Golf Club,4240292.0,51.45175806292156,0.1315177980887522,Sports,0,0,1
Warrens Gym Ltd,4240293.0,51.570866167765125,0.1052365248695949,Sports,0,0,1
Stans Gym Health & Fitness,4240293.0,51.5357411724233,0.245381822386463,Sports,0,0,1
Wigmore Hall,4250315.0,51.51665394821058,-0.1482870960140378,Entertainment,1,0,0
Surdoc Social Club,4250314.0,51.49242542423895,-0.0466871514609735,Entertainment,1,0,0
Buzz Bingo,4220278.0,51.53789289409706,-0.0015688389052115,Gambling,0,1,0
Buzz Bingo,4220278.0,51.57003970284668,-0.0251510412093719,Gambling,0,1,0
Bexley Heath Conservative Club,4250314.0,51.45638961270701,0.1418674090743202,Entertainment,1,0,0
Zigzag Lighting,4250762.0,51.2900103587524,-0.0932671732105221,Entertainment,1,0,0
Belmont Conservative Club,4250314.0,51.34407129622198,-0.2010274904399311,Entertainment,1,0,0
Surbiton Raceway,4240297.0,51.37604171860804,-0.2679683925435236,Sports,0,0,1
Sundridge Park Working Mens Club & Institute,4250314.0,51.420035909334025,0.0200539692448066,Entertainment,1,0,0
Bellingham Ex-servicemans Social Club,4250314.0,51.43151773641203,-0.0172186785155272,Entertainment,1,0,0
Bedfont Football & Social Club,4250314.0,51.46202324056953,-0.4264763677888392,Entertainment,1,0,0
Sunbury Leisure Centre,4240293.0,51.4148203527133,-0.4216277237964634,Sports,0,0,1
Bexley Sidcup Conservative Club Ltd,4250314.0,51.4277584918848,0.1009964551952443,Entertainment,1,0,0
Hadley Wood Golf Club,4240292.0,51.66566756152596,-0.1641408415049847,Sports,0,0,1
The Cockpit,4250315.0,51.52449571777346,-0.1695058316370736,Entertainment,1,0,0
Golf Kingdom,4240292.0,51.57814805841567,0.1416341442247108,Sports,0,0,1
Wimbledon Leisure Centre,4240304.0,51.42003168493504,-0.1928257187800286,Sports,0,0,1
Belvedere North Conservative Club,4250314.0,51.49092560957429,0.148081244950884,Entertainment,1,0,0
Beck Theatre,4250315.0,51.52104868252353,-0.4218210070945433,Entertainment,1,0,0
Whetstone Snooker Club,4240301.0,51.63167858153277,-0.1748160858812197,Sports,0,0,1
Tabot Centre,4210271.0,51.53297793389848,-0.1981173203203248,Entertainment,1,0,0
Fredrick Adventure Playground,4210271.0,51.48589700123419,-0.1025637841150068,Entertainment,1,0,0
Jelly Kelly,4210273.0,51.388624981579845,-0.5116086224964186,Entertainment,1,0,0
Buzz Bingo,4220278.0,51.59343114061638,0.0835950076362032,Gambling,0,1,0
Great Custardo,4210273.0,51.42284024723003,-0.1860266172241387,Entertainment,1,0,0
Frith Manor Equestrian Centre,4230321.0,51.61586417919827,-0.2042268257289739,Sports,0,0,1
Stanmore Golf Club,4240292.0,51.61033413371046,-0.3139905121776429,Sports,0,0,1
The Royal British Legion,4250314.0,51.38629568934788,-0.2934477269133089,Entertainment,1,0,0
Theatre Royal Haymarket,4250315.0,51.50883031841411,-0.1312683190518077,Entertainment,1,0,0
Sunpostal Sports & Social Club,4250314.0,51.66889184363468,-0.4234707859320878,Entertainment,1,0,0
Sophisticats,4210273.0,51.52899854186707,-0.1322735580578509,Entertainment,1,0,0
A 1 Golf Range,4240292.0,51.65599879102351,-0.2468580324165294,Sports,0,0,1
Sunbury Conservative Club,4250314.0,51.40591566322494,-0.4128044231403728,Entertainment,1,0,0
Hammersmith Club Society Ltd,4250314.0,51.48975403064293,-0.2301866436669822,Entertainment,1,0,0
Berkeley Entertainments,4210273.0,51.58322850716698,-0.3225573063651977,Entertainment,1,0,0
Addington Palace Golf Club,4240292.0,51.35519680112919,-0.0429501790732837,Sports,0,0,1
Performing Artistes,4210273.0,51.518467345902,-0.1424048357086302,Entertainment,1,0,0
93 Feet East,4250312.0,51.52171972101239,-0.0715175659616242,Entertainment,1,0,0
The Association of Ukrainians in Great Britain,4250314.0,51.50602715960028,-0.2110110181012868,Entertainment,1,0,0
Mile End Climbing Wall,4240291.0,51.52770380441676,-0.0396992080539995,Sports,0,0,1
Dorset Social Club,4250314.0,51.53008434329959,-0.0724861838062558,Entertainment,1,0,0
Barnet Burnt Oak Leisure Centre,4240293.0,51.6049941442334,-0.2553780446386454,Sports,0,0,1
Hillingdon Canal Club,4250314.0,51.54202473199352,-0.4878484616670994,Entertainment,1,0,0
Fitness First,4240293.0,51.51482740070399,-0.1094386190098889,Sports,0,0,1
Vario Creative Ltd,4210273.0,51.42281831858092,-0.1466885956157743,Entertainment,1,0,0
Buzz Bingo,4220278.0,51.42647325113454,-0.1669525698166172,Gambling,0,1,0
The Royal British Legion,4250314.0,51.50279638661519,0.0459883393435393,Entertainment,1,0,0
E J Casting Ltd,4210273.0,51.47768279467112,-0.1056552662744613,Entertainment,1,0,0
D K Loud Speaker Services,4210273.0,51.549485263189375,0.2012958794825337,Entertainment,1,0,0
Bannatyne Health & Fitness,4240293.0,51.53610389743468,-0.1908852267160515,Sports,0,0,1
Park Avenue,4250312.0,51.45801792196583,-0.3055456064130016,Entertainment,1,0,0
Loxford Social Club,4250314.0,51.54925560031212,0.0922235428902807,Entertainment,1,0,0
Bungee Fly Ltd,4230285.0,51.54572212933156,-0.1964889696193802,Sports,0,0,1
Ivy Leaf Club,4250314.0,51.54360217463046,-0.4832679647021907,Entertainment,1,0,0
Gold's Gym,4240293.0,51.46959271117607,-0.3663598701955033,Sports,0,0,1
Plumstead Radical Club,4250314.0,51.48935540457162,0.0851152055849559,Entertainment,1,0,0
The Lodge,4240292.0,51.3610890892003,0.161593929670033,Sports,0,0,1
Hampton Social Club,4250314.0,51.41646655799424,-0.3723588109620828,Entertainment,1,0,0
Stressfree the Venue Transformers,4210273.0,51.52074267496617,-0.1220888206749526,Entertainment,1,0,0
Prince Edward Theatre,4250315.0,51.51375317202114,-0.1309515596459889,Entertainment,1,0,0
West Middlesex Golf Club,4240292.0,51.5129731445075,-0.3543803271261617,Sports,0,0,1
William Penn Leisure Centre,4240293.0,51.63916702561305,-0.4984640418600244,Sports,0,0,1
Virgin Active Health Club,4240293.0,51.42107543664975,-0.2100943653644305,Sports,0,0,1
Grosvenor Casinos,4220280.0,51.51742343261375,-0.1304698045529158,Gambling,0,1,0
The Jane Nightwork Company,4210273.0,51.499467503973726,-0.2166419061176469,Entertainment,1,0,0
Platform Films & Video Ltd,4210273.0,51.52768955965482,-0.123504153830711,Entertainment,1,0,0
Trent Park Golf Club,4240292.0,51.64924586254183,-0.1311932767497048,Sports,0,0,1
Nikao Health & Fitness,4240293.0,51.58722555759845,-0.2199936885343323,Sports,0,0,1
Oversea Pang's Clansman Association,4250314.0,51.51169021151029,-0.1301568906109634,Entertainment,1,0,0
The Royal British Legion,4250314.0,51.46912647148624,-0.32515283476012,Entertainment,1,0,0
Circus Tavern,4210273.0,51.48582717584503,0.2464229689795118,Entertainment,1,0,0
Eagle London,4250312.0,51.48620332305521,-0.1193456150235474,Entertainment,1,0,0
St Monica's R C Social Club Centre,4250314.0,51.622059786255406,-0.1214770144186925,Entertainment,1,0,0
G E M S Performance Electronics,4210820.0,51.41568734433253,-0.53093192466055,Entertainment,1,0,0
Mecca Bingo,4220278.0,51.5972404832734,-0.10690755365129,Gambling,0,1,0
Egham Constitutional Club,4250314.0,51.43178394554897,-0.5471348193646904,Entertainment,1,0,0
Adam Ants Parties,4210273.0,51.61897528271805,-0.2601043509604958,Entertainment,1,0,0
151 Club,4250312.0,51.4878545371061,-0.167234409387976,Entertainment,1,0,0
Talking Heads,4210273.0,51.45780862696243,-0.1958121757422354,Entertainment,1,0,0
Hampton Court Palace Golf Club,4240292.0,51.39971374440001,-0.3144721562773687,Sports,0,0,1
Woodside Park Club Ltd,4250314.0,51.61984573456482,-0.1926098797451302,Entertainment,1,0,0
Mecca Bingo,4220278.0,51.53258397002258,0.1370146866177784,Gambling,0,1,0
Absolute Corporate Events,4210273.0,51.527302070400125,-0.0889203881844514,Entertainment,1,0,0
South Norwood & Woodside Social Club,4250314.0,51.393324635370256,-0.0683186925702133,Entertainment,1,0,0
Paddy Power,4220279.0,51.516409800819794,-0.2095953402890253,Gambling,0,1,0
Chingford Golf Range,4240292.0,51.63098241359706,-0.0166386536083591,Sports,0,0,1
Burhill Golf Club,4240292.0,51.352732427984826,-0.417299654907913,Sports,0,0,1
The Hurlingham Club,4250314.0,51.46625563798715,-0.2005741573287656,Entertainment,1,0,0
Dartford Working Mens Club,4250314.0,51.44565709614986,0.213710471669668,Entertainment,1,0,0
Personal Appearances,4210273.0,51.62717466344549,-0.1755314306746117,Entertainment,1,0,0
Chorleywood Club,4250314.0,51.64229593234179,-0.5021024035750005,Entertainment,1,0,0
Michael Paul Children's Entertainer,4210273.0,51.35353021874462,-0.0655120714265375,Entertainment,1,0,0
Buzz Bingo,4220278.0,51.586463256861606,-0.3326089913196566,Gambling,0,1,0
Menier Chocolate Factory,4250315.0,51.47347167914536,-0.0707523320674594,Entertainment,1,0,0
Auntie Julie,4210273.0,51.65462638563517,-0.4460984866076819,Entertainment,1,0,0
Clermont Club,4220280.0,51.50927231139051,-0.1466553616096464,Gambling,0,1,0
South Croydon Conservative Club,4250314.0,51.36088574358888,-0.0962145583728526,Entertainment,1,0,0
Academy Costumes,4210273.0,51.5018908089304,-0.1023173768158167,Entertainment,1,0,0
Acol Bridge Club,4250314.0,51.54564701538278,-0.1910259329976954,Entertainment,1,0,0
Danebury Alton Residents Association,4250314.0,51.45181022770605,-0.2497673087807092,Entertainment,1,0,0
Gerry's Club,4250314.0,51.512442952924886,-0.1315153653582287,Entertainment,1,0,0
100 Club Ltd,4250314.0,51.516213078635765,-0.1353304195867129,Entertainment,1,0,0
City Edge Within Hackney Community College,4250762.0,51.53073303707525,-0.0793042991186739,Entertainment,1,0,0
New Barnet Leisure Centre,4240304.0,51.65273720639578,-0.1690132303047061,Sports,0,0,1
Mazenod Social Club,4250314.0,51.54096796595124,-0.1937495267939468,Entertainment,1,0,0
Southwark Playhouse,4250315.0,51.49749948893284,-0.0982496718146789,Entertainment,1,0,0
The Ministry of Fun Ltd,4210273.0,51.489935874379775,-0.0980861973626007,Entertainment,1,0,0
Montrose Park Club,4250314.0,51.43608259647672,0.1141839131857671,Entertainment,1,0,0
Hornimans Adventure Playground,4210271.0,51.52446001725477,-0.2097264793526412,Entertainment,1,0,0
Craxton Studios,4250315.0,51.558239375983646,-0.1947243421266815,Entertainment,1,0,0
Dartford Masonic Club,4250314.0,51.44689622780468,0.2071357813998616,Entertainment,1,0,0
Lewis & Kaye Hire Ltd,4210273.0,51.519511937868224,-0.2519080729134899,Entertainment,1,0,0
Civil Service Club,4250314.0,51.50658275030917,-0.1256683470103698,Entertainment,1,0,0
Real Time,4220277.0,51.4123427772835,-0.3016409773085805,Entertainment,1,0,0
A S Bourne & Son,4230321.0,51.34688296125513,-0.274771577597112,Sports,0,0,1
Kinetic Theatre Company,4210273.0,51.40919380435328,-0.189445454786943,Entertainment,1,0,0
Carl Rosa Productions Ltd,4210273.0,51.53155258180084,-0.0646067495240756,Entertainment,1,0,0
Amazing Spangles,4210273.0,51.596410109636,-0.3918793648988073,Entertainment,1,0,0
Mecca Bingo,4220278.0,51.37576722359264,-0.1033276795277004,Gambling,0,1,0
Grandstand Hospitality Ltd,4210273.0,51.504473157708816,-0.1479740126277844,Entertainment,1,0,0
Greenwich Theatre Ltd,4250315.0,51.479463912961705,-0.007648149136882,Entertainment,1,0,0
Dagenham Trades Hall,4250314.0,51.54034009177117,0.1579498533615187,Entertainment,1,0,0
Dagenham Conservative Club,4250314.0,51.54057520141387,0.1593454185821601,Entertainment,1,0,0
South Ealing Conservative & Unionist Club Ltd,4250314.0,51.50459060077934,-0.3068733432870289,Entertainment,1,0,0
Andrew Robson Bridge Club,4250314.0,51.47621072962431,-0.200600029005851,Entertainment,1,0,0
Romford Conservative Club,4250314.0,51.58660812140475,0.1979205122533807,Entertainment,1,0,0
Scarabeus Theatre Ltd,4210273.0,51.527517893048426,-0.0823085262045444,Entertainment,1,0,0
Mecca Bingo,4220278.0,51.38547476409892,-0.188855468655577,Gambling,0,1,0
Teddington Constitutional Club,4250314.0,51.42733055207205,-0.3415220675356692,Entertainment,1,0,0
Playground Performing Arts Studio,4250315.0,51.517804306847694,-0.2244296348326141,Entertainment,1,0,0
Wax Chandlers,4250762.0,51.51582547087736,-0.0954254064415774,Entertainment,1,0,0
Harrow Leisure Centre (Harrow),4240293.0,51.59252420082022,-0.3274410262794336,Sports,0,0,1
Lower Morden Equestrian Centre,4230321.0,51.38731814791151,-0.2330205872554957,Sports,0,0,1
William Hill,4220279.0,51.61057396721096,-0.2581725360361916,Gambling,0,1,0
Darrick Wood Pool,4240304.0,51.36865439082729,0.0687942597772341,Sports,0,0,1
New Chiswick Swimming Pool,4240304.0,51.48186764586721,-0.2550271329923577,Sports,0,0,1
Hampstead Theatre,4250315.0,51.54382343826107,-0.1737346176110948,Entertainment,1,0,0
Upstairs at the Gatehouse,4250315.0,51.571792890554526,-0.1503908808748186,Entertainment,1,0,0
William Hill,4220279.0,51.604521422374994,-0.3402278053840524,Gambling,0,1,0
Vue Cinemas,4250308.0,51.60383473407076,-0.1733118726741609,Entertainment,1,0,0
Odeon Cinemas,4250308.0,51.43209038455127,-0.128056962189986,Entertainment,1,0,0
Odeon Cinemas,4250308.0,51.49057510350349,0.0127412864845324,Entertainment,1,0,0
Rio Cinema,4250308.0,51.54963065554887,-0.0757246994986962,Entertainment,1,0,0
Odeon Cinemas,4250308.0,51.4069378957244,-0.0314674992739136,Entertainment,1,0,0
Golden Oldie Discos,4210276.0,51.50061133414496,-0.543621898947193,Entertainment,1,0,0
Odeon Cinemas,4250308.0,51.54514782459849,-0.4755587302029547,Entertainment,1,0,0
Odeon Cinemas,4250308.0,51.41998334931826,-0.2048945917612445,Entertainment,1,0,0
Odeon Cinemas,4250308.0,51.46514868811416,-0.2139260562479074,Entertainment,1,0,0
Odeon Cinemas,4250308.0,51.63284275357184,-0.0369033190039714,Entertainment,1,0,0
Mobile Disco,4210276.0,51.46878436266128,-0.4020602295967858,Entertainment,1,0,0
Hits Discos,4210276.0,51.31218821763623,0.0315624038515161,Entertainment,1,0,0
R Y Sounds with DJ Rick,4210276.0,51.55601282826965,0.1314840016310806,Entertainment,1,0,0
As You Like It,4210276.0,51.40249859435659,0.0080954134314212,Entertainment,1,0,0
Vue Cinemas,4250308.0,51.372997113942255,-0.1010858143676712,Entertainment,1,0,0
