"name","pointx_class","lat","lon","poi_class","Bus stop","Railway stations","Taxi rank","Underground entrance","id"
"Bus Stop (Nursery Lane)",10590732,51.5458427685504,0.0258810667261909,"Bus stop",1,0,0,0,20447
"Bus Stop (Frinton Road (Rm5))",10590732,51.6004124697539,0.153028027946814,"Bus stop",1,0,0,0,20448
"Bus Stop (Newham Uni Hosp Emergency Dept)",10590732,51.5225119108246,0.0328602818426147,"Bus stop",1,0,0,0,20449
"Bus Stop (Meridian Water Station)",10590732,51.6090568883407,-0.0471006704633439,"Bus stop",1,0,0,0,20450
"Bus Stop (Homefield Gardens)",10590732,51.2993326306455,-0.234708493058616,"Bus stop",1,0,0,0,20451
"Bus Stop (Longfield Crescent)",10590732,51.3000531975159,-0.231209369844764,"Bus stop",1,0,0,0,20452
"Bus Stop (Vestry Road)",10590732,51.2986807393599,0.19228600185944,"Bus stop",1,0,0,0,20453
"Bus Stop (Vestry Road)",10590732,51.2994432781821,0.191906315274079,"Bus stop",1,0,0,0,20454
"Bus Stop (Bubblestone Road)",10590732,51.3097565369462,0.190087650715669,"Bus stop",1,0,0,0,20455
"Bus Stop (Bubblestone Road)",10590732,51.3103663206807,0.189700568846584,"Bus stop",1,0,0,0,20456
"Bus Stop (Pond)",10590732,51.3125565596406,0.190881083147092,"Bus stop",1,0,0,0,20457
"Bus Stop (Sainsbury's)",10590732,51.2966769125365,0.191717151742627,"Bus stop",1,0,0,0,20458
"Bus Stop (Musgrave Road)",10590732,51.4794935598341,-0.335179312861354,"Bus stop",1,0,0,0,20459
"Bus Stop (Ravensbourne Avenue Downs Hill)",10590732,51.4095156527092,-0.0025831922996343,"Bus stop",1,0,0,0,20460
"Bus Stop (The Miners Arms)",10590732,51.2908835198094,0.168148410631353,"Bus stop",1,0,0,0,20461
"Bus Stop (Lennard Road)",10590732,51.2940250847002,0.166532133944943,"Bus stop",1,0,0,0,20462
"Bus Stop (The Dukes Head)",10590732,51.295457499379,0.165911050707748,"Bus stop",1,0,0,0,20463
"Bus Stop (Rose and Crown)",10590732,51.2994101792946,0.162252528309348,"Bus stop",1,0,0,0,20464
"Bus Stop (Norman Way)",10590732,51.518764042955,-0.273052577126313,"Bus stop",1,0,0,0,20465
"Bus Stop (Kettlewell Drive)",10590732,51.332082160744,-0.563551639217518,"Bus stop",1,0,0,0,20466
"Bus Stop (Woking Railway Station Southside)",10590732,51.3179307846168,-0.557177387698311,"Bus stop",1,0,0,0,20467
"Bus Stop (Oriental Road Post Office)",10590732,51.3181878689983,-0.55541860740649,"Bus stop",1,0,0,0,20468
"Bus Stop (Weybridge Railway Station North)",10590732,51.3627101575085,-0.457462837706792,"Bus stop",1,0,0,0,20469
"Bus Stop (Hampton Court Railway Station)",10590732,51.4027619073554,-0.34282642793649,"Bus stop",1,0,0,0,20470
"Bus Stop (Sevenoaks Hospital)",10590732,51.288562935079,0.195188794011786,"Bus stop",1,0,0,0,20471
"Bus Stop (The Fairway Glamis Way)",10590732,51.548867533159,-0.354830722385657,"Bus stop",1,0,0,0,20472
"Bus Stop (Hampton Court Railway Station)",10590732,51.4029953882626,-0.34280361191068,"Bus stop",1,0,0,0,20473
"Bus Stop (Esher Green)",10590732,51.3710204294948,-0.366658049299238,"Bus stop",1,0,0,0,20474
"Bus Stop (Clock House Mead)",10590732,51.3309721180781,-0.368253715403411,"Bus stop",1,0,0,0,20475
"Bus Stop (Hampton Court Station)",10590732,51.4029162766196,-0.34356845021347,"Bus stop",1,0,0,0,20476
"Bus Stop (Beech Close)",10590732,51.3719292730019,-0.404555060928532,"Bus stop",1,0,0,0,20477
"Bus Stop (Longdown Road)",10590732,51.3297679262913,-0.249358279616532,"Bus stop",1,0,0,0,20478
"Bus Stop (Manor Park)",10590732,51.3405612229686,-0.28844471885466,"Bus stop",1,0,0,0,20479
"Bus Stop (Broughton Avenue)",10590732,51.5921352307909,-0.210228684123125,"Bus stop",1,0,0,0,20480
"Bus Stop (Boston Manor Road)",10590732,51.4879390014173,-0.314519257454808,"Bus stop",1,0,0,0,20481
"Bus Stop (Harold Wood Neighbourhood Centre)",10590732,51.5894979776646,0.234181130339809,"Bus stop",1,0,0,0,20482
"Bus Stop (Harlesden Jubilee Clock)",10590732,51.5348060603845,-0.248164531567635,"Bus stop",1,0,0,0,20483
"Bus Stop (Robson Road Norwood Road)",10590732,51.4337265260992,-0.10285594579568,"Bus stop",1,0,0,0,20484
"Bus Stop (Water Lane)",10590732,51.3281668914458,0.173122148786896,"Bus stop",1,0,0,0,20485
"Bus Stop (Church Street)",10590732,51.3327611484235,0.177545694606655,"Bus stop",1,0,0,0,20486
"Bus Stop (Church Street)",10590732,51.3330517924028,0.177875300080997,"Bus stop",1,0,0,0,20487
"Bus Stop (The Miners Arms)",10590732,51.2911607765977,0.167745527282516,"Bus stop",1,0,0,0,20488
"Bus Stop (Brixton Academy)",10590732,51.4652377184246,-0.115183206594068,"Bus stop",1,0,0,0,20489
"Bus Stop (Grovelands Road South Tottenham)",10590732,51.5778510034174,-0.0638094797256553,"Bus stop",1,0,0,0,20490
"Bus Stop (Meadway)",10590732,51.3341466701274,-0.278433760905272,"Bus stop",1,0,0,0,20491
"Bus Stop (Meadway)",10590732,51.3342710210797,-0.278328614048905,"Bus stop",1,0,0,0,20492
"Bus Stop (Ravensfield Gardens)",10590732,51.3660138412912,-0.260000386149899,"Bus stop",1,0,0,0,20493
"Bus Stop (Ripley Way)",10590732,51.3421521900494,-0.28716502442985,"Bus stop",1,0,0,0,20494
"Bus Stop (Cockabourne Bridge)",10590732,51.5906842454806,0.238469477726695,"Bus stop",1,0,0,0,20495
"Bus Stop (Cockabourne Bridge)",10590732,51.5903571416001,0.237702659768156,"Bus stop",1,0,0,0,20496
"Bus Stop (Arnett Hills School)",10590732,51.6446142133709,-0.494800917897593,"Bus stop",1,0,0,0,20497
"Bus Stop (Watford Junction Railway Station)",10590732,51.6632673498206,-0.396569560250981,"Bus stop",1,0,0,0,20498
"Bus Stop (Watford Junction Railway Station)",10590732,51.6632162940484,-0.396123128710479,"Bus stop",1,0,0,0,20499
"Bus Stop (Hammersmith Broadway)",10590732,51.4921931421538,-0.225568941590139,"Bus stop",1,0,0,0,20500
"Bus Stop (Lees Road (Ub8))",10590732,51.5259650933863,-0.450655133180202,"Bus stop",1,0,0,0,20501
"Bus Stop (Thames Street)",10590732,51.4330527709018,-0.512078711240555,"Bus stop",1,0,0,0,20502
"Bus Stop (Heathrow Terminal 4)",10590732,51.4587175995846,-0.446973878186966,"Bus stop",1,0,0,0,20503
"Bus Stop (Vauxhall Bus Station)",10590732,51.4857487349564,-0.124088632228803,"Bus stop",1,0,0,0,20504
"Bus Stop (Hayes Way)",10590759,51.3987724445176,-0.0165361822980784,"Bus stop",1,0,0,0,20505
"Bus Stop (Heathrow Terminal 3 Bus Park)",10590732,51.4710881319331,-0.458346021107677,"Bus stop",1,0,0,0,20506
"Bus Stop (New Eltham Stn Footscray Road)",10590732,51.4387152429727,0.0709946046570248,"Bus stop",1,0,0,0,20507
"Bus Stop (Tudor Grange)",10590732,51.4789071667734,0.0171816579700367,"Bus stop",1,0,0,0,20508
"Bus Stop (St Keverne Road)",10590732,51.4237535930941,0.0503959209965666,"Bus stop",1,0,0,0,20509
"Bus Stop (Heathrow Airport Terminal 3)",10590732,51.4718944163619,-0.456749411575336,"Bus stop",1,0,0,0,20510
"Bus Stop (Betstyle Circus)",10590732,51.6173323258131,-0.140840780139018,"Bus stop",1,0,0,0,20511
"Bus Stop (Betstyle Circus)",10590732,51.6179725847685,-0.141522429229515,"Bus stop",1,0,0,0,20512
"Bus Stop (Wangey Road)",10590732,51.5701308623459,0.129041805344665,"Bus stop",1,0,0,0,20513
"Bus Stop (Bromley La Chislehurst War Memorial)",10590732,51.4129201072498,0.077292244322982,"Bus stop",1,0,0,0,20514
"Bus Stop (Tottenham Lane Hornsey)",10590732,51.5880461509546,-0.113915803479183,"Bus stop",1,0,0,0,20515
"Bus Stop (Crystal Palace Parade College Road)",10590732,51.4246085176229,-0.0758604441837108,"Bus stop",1,0,0,0,20516
"Bus Stop (High Street Cheam)",10590732,51.3577748477638,-0.215643696252547,"Bus stop",1,0,0,0,20517
"Bus Stop (Hillingdon Hill)",10590732,51.5347062473443,-0.457538684766974,"Bus stop",1,0,0,0,20518
"Bus Stop (Holborn Circus)",10590732,51.5175765167277,-0.106378669980879,"Bus stop",1,0,0,0,20519
"Bus Stop (Pembury Road)",10590732,51.5985481592437,-0.0690515019385553,"Bus stop",1,0,0,0,20520
"Bus Stop (Little Arnolds)",10590732,51.6569785771398,0.163197632199217,"Bus stop",1,0,0,0,20521
"Bus Stop (Crowther Nurseries)",10590732,51.6572102208554,0.144196014558844,"Bus stop",1,0,0,0,20522
"Bus Stop (Trafalgar Square)",10590732,51.5080575356591,-0.130175926595767,"Bus stop",1,0,0,0,20523
"Bus Stop (Shepherds Lane)",10590732,51.6409633515728,-0.500413527322719,"Bus stop",1,0,0,0,20524
"Bus Stop (Star Road)",10590732,51.4729579557038,-0.346749236759954,"Bus stop",1,0,0,0,20525
"Bus Stop (St Thomas' Drive)",10590732,51.6060260780014,-0.377748502446635,"Bus stop",1,0,0,0,20526
"Bus Stop (Ferndale Street)",10590732,51.5092313726365,0.0672304478248249,"Bus stop",1,0,0,0,20527
"Bus Stop (East Entrance)",10590732,51.5276069258262,0.158400112875558,"Bus stop",1,0,0,0,20528
"Bus Stop (Pearson Street)",10590732,51.5328671190678,-0.0772824110636889,"Bus stop",1,0,0,0,20529
"Bus Stop (Great Tower Street)",10590732,51.5099058468081,-0.0814773831808005,"Bus stop",1,0,0,0,20530
"Bus Stop (Draycott Avenue Woodcock Hill)",10590759,51.5769490164867,-0.306076383528963,"Bus stop",1,0,0,0,20531
"Bus Stop (Old Royal Military Academy)",10590732,51.4768458293912,0.0602213905807956,"Bus stop",1,0,0,0,20532
"Bus Stop (St Mark's C of E Academy Playing Fields)",10590732,51.4094847599462,-0.151972979378339,"Bus stop",1,0,0,0,20533
"Bus Stop (Warminster Way)",10590732,51.4102606554327,-0.148145482316932,"Bus stop",1,0,0,0,20534
"Bus Stop (Eastfields Rd Mitcham Eastfields Stn)",10590732,51.4081438579135,-0.155334194270583,"Bus stop",1,0,0,0,20535
"Bus Stop (Northumberland Park Rail Depot)",10590732,51.5970979507601,-0.0547464770326164,"Bus stop",1,0,0,0,20536
"Bus Stop (Marshall Close)",10590732,51.4622833412884,-0.376300460217303,"Bus stop",1,0,0,0,20537
"Bus Stop (Norwood Road (Ub2))",10590732,51.4988483935588,-0.376470938362239,"Bus stop",1,0,0,0,20538
"Bus Stop (Monument)",10590732,51.5106485946146,-0.0851066550233306,"Bus stop",1,0,0,0,20539
"Bus Stop (University College Hospital Euston Road)",10590732,51.5252928840148,-0.136749953774786,"Bus stop",1,0,0,0,20540
"Bus Stop (Harold Wood Station)",10590732,51.593395349155,0.23258206475552,"Bus stop",1,0,0,0,20541
"Bus Stop (Bridge Road (Ub2))",10590732,51.5049579370494,-0.376095314454152,"Bus stop",1,0,0,0,20542
"Bus Stop (Marble Arch)",10590732,51.512148998974,-0.158586766027842,"Bus stop",1,0,0,0,20543
"Bus Stop (Trinity Avenue Wendy Close)",10590759,51.641440118867,-0.0678368618670114,"Bus stop",1,0,0,0,20544
"Bus Stop (Northchurch Road Canonbury)",10590732,51.5424817162749,-0.0922503563523666,"Bus stop",1,0,0,0,20545
"Bus Stop (Plumstead Bus Garage)",10590732,51.4918071152187,0.0842907106899682,"Bus stop",1,0,0,0,20546
"Bus Stop (Reynolds Close Hampstead Heath)",10590759,51.5730815583033,-0.186285978443962,"Bus stop",1,0,0,0,20547
"Bus Stop (Russell Hill Road)",10590732,51.340379377578,-0.117179598553362,"Bus stop",1,0,0,0,20548
"Bus Stop (Gilliam Grove)",10590732,51.3426202949022,-0.115608843061492,"Bus stop",1,0,0,0,20549
"Bus Stop (Cheltenham Road)",10590732,51.3638509511458,0.0986878279938442,"Bus stop",1,0,0,0,20550
"Bus Stop (Garden Village)",10590732,51.5851125959717,-0.501704351698621,"Bus stop",1,0,0,0,20551
"Bus Stop (High Cedar Drive)",10590732,51.4181532684722,-0.232996707023887,"Bus stop",1,0,0,0,20552
"Bus Stop (Tobacco Dock)",10590732,51.5094149834906,-0.0598383362543162,"Bus stop",1,0,0,0,20553
"Bus Stop (The Cross)",10590732,51.6240779091276,-0.510418274178398,"Bus stop",1,0,0,0,20554
"Bus Stop (Croft House)",10590732,51.5223292029329,-0.514374569797492,"Bus stop",1,0,0,0,20555
"Bus Stop (Brent Lane)",10590732,51.4407999012983,0.224210443419817,"Bus stop",1,0,0,0,20556
"Bus Stop (Brent Lane)",10590732,51.4408595392538,0.223911152347255,"Bus stop",1,0,0,0,20557
"Bus Stop (Brooklands Lakes)",10590732,51.4377936818825,0.226711954903532,"Bus stop",1,0,0,0,20558
"Bus Stop (Princes Park)",10590732,51.4378100721818,0.232468353037326,"Bus stop",1,0,0,0,20559
"Bus Stop (Princes Park)",10590732,51.4376659345925,0.233425384611988,"Bus stop",1,0,0,0,20560
"Bus Stop (Brooklands Lakes)",10590732,51.4376499256465,0.226704962573832,"Bus stop",1,0,0,0,20561
"Bus Stop (Patterdale Road)",10590732,51.4377999728257,0.253202449861906,"Bus stop",1,0,0,0,20562
"Bus Stop (Princes Avenue)",10590732,51.4380673657723,0.241603589425989,"Bus stop",1,0,0,0,20563
"Bus Stop (Dovedale Road)",10590732,51.4379479084478,0.24877789078596,"Bus stop",1,0,0,0,20564
"Bus Stop (Dovedale Road)",10590732,51.4378240544936,0.248671083363746,"Bus stop",1,0,0,0,20565
"Bus Stop (Patterdale Road)",10590732,51.4379352946237,0.25318033220249,"Bus stop",1,0,0,0,20566
"Bus Stop (Royal Victoria Mill)",10590732,51.4433053650822,0.222029680290152,"Bus stop",1,0,0,0,20567
"Bus Stop (Gloucester Drive)",10590732,51.5667086816455,-0.0950889389812803,"Bus stop",1,0,0,0,20568
"Bus Stop (Primrose Street)",10590732,51.5194078751999,-0.0790889409527206,"Bus stop",1,0,0,0,20569
"Bus Stop (Putney Heath Green Man)",10590732,51.4535127922532,-0.221168000290628,"Bus stop",1,0,0,0,20570
"Bus Stop (Romford Market)",10590732,51.5805655590326,0.180293660415951,"Bus stop",1,0,0,0,20571
"Bus Stop (Roundwood Park)",10590732,51.5405580387802,-0.237748381118137,"Bus stop",1,0,0,0,20572
"Bus Stop (Baker Street Station)",10590732,51.5223549207658,-0.156834516049175,"Bus stop",1,0,0,0,20573
"Bus Stop (Brixton Station)",10590732,51.4630488375956,-0.114395224097102,"Bus stop",1,0,0,0,20574
"Bus Stop (Green Park)",10590732,51.5065714411535,-0.143047198593821,"Bus stop",1,0,0,0,20575
"Bus Stop (Green Park)",10590732,51.5068409078684,-0.142459842552674,"Bus stop",1,0,0,0,20576
"Bus Stop (Leicester Square)",10590732,51.5109070782281,-0.128416364330367,"Bus stop",1,0,0,0,20577
"Bus Stop (Becket Avenue)",10590732,51.5265996960051,0.0609096825531958,"Bus stop",1,0,0,0,20578
"Bus Stop (Victoria & Albert Museum)",10590732,51.4961859855764,-0.171144425922732,"Bus stop",1,0,0,0,20579
"Bus Stop (The White Hart Ph)",10590732,51.6069504480251,-0.55667034544213,"Bus stop",1,0,0,0,20580
"Bus Stop (The White Hart Ph)",10590732,51.606876943176,-0.556542707240199,"Bus stop",1,0,0,0,20581
"Bus Stop (Monument Lane)",10590732,51.6197469157742,-0.552364256907682,"Bus stop",1,0,0,0,20582
"Bus Stop (Burton Road Camberwell)",10590732,51.4716744066072,-0.107243273278117,"Bus stop",1,0,0,0,20583
"Bus Stop (Shrewsbury Lane Foxcroft Road)",10590732,51.4720518763537,0.0689474404311125,"Bus stop",1,0,0,0,20584
"Bus Stop (Fulham Town Hall)",10590732,51.478971801942,-0.194774120733113,"Bus stop",1,0,0,0,20585
"Bus Stop (Hyde Park Corner)",10590732,51.5039143870017,-0.147895804358276,"Bus stop",1,0,0,0,20586
"Bus Stop (Horse Guards Parade)",10590732,51.504375244062,-0.126522622287581,"Bus stop",1,0,0,0,20587
"Bus Stop (Banqueting House)",10590732,51.5038114004435,-0.126127884745531,"Bus stop",1,0,0,0,20588
"Bus Stop (Snaresbrook Station)",10590732,51.5812078015911,0.0213625449393317,"Bus stop",1,0,0,0,20589
"Bus Stop (Totteridge & Whetstone)",10590732,51.6315940180242,-0.178693383852289,"Bus stop",1,0,0,0,20590
"Bus Stop (Victoria Station)",10590732,51.4960018599731,-0.142266636020036,"Bus stop",1,0,0,0,20591
"Bus Stop (Waterloo Station)",10590732,51.502836493777,-0.11579355176875,"Bus stop",1,0,0,0,20592
"Bus Stop (Kingston)",10590732,51.4124869623301,-0.302282735700978,"Bus stop",1,0,0,0,20593
"Bus Stop (Centrale Tram Stop)",10590732,51.375981821164,-0.103807353135504,"Bus stop",1,0,0,0,20594
"Bus Stop (Westminster Pier)",10590732,51.501591964723,-0.123985627522764,"Bus stop",1,0,0,0,20595
"Bus Stop (Nobel Drive)",10590732,51.4812702385739,-0.428753402288312,"Bus stop",1,0,0,0,20596
"Bus Stop (North Finchley Bus Station)",10590732,51.6126280857233,-0.176881715803959,"Bus stop",1,0,0,0,20597
"Bus Stop (Aldwych)",10590732,51.5119184418656,-0.119122636075219,"Bus stop",1,0,0,0,20598
"Bus Stop (Molesworth Street Riverdale House)",10590732,51.4605370293044,-0.012952483938007,"Bus stop",1,0,0,0,20599
"Bus Stop (Victoria Station)",10590732,51.4953636552236,-0.145692490676457,"Bus stop",1,0,0,0,20600
"Bus Stop (Royal Crescent)",10590732,51.5050805079431,-0.214981840577831,"Bus stop",1,0,0,0,20601
"Bus Stop (Waterloo Place)",10590732,51.4852792710432,-0.286733252070039,"Bus stop",1,0,0,0,20602
"Bus Stop (Lambeth Palace)",10590732,51.494979395879,-0.120986902124878,"Bus stop",1,0,0,0,20603
"Bus Stop (Leyton Green Road)",10590732,51.5776782297853,-0.0083522576237819,"Bus stop",1,0,0,0,20604
"Bus Stop (Leyton Green Road)",10590732,51.5765869453222,-0.0076350534130928,"Bus stop",1,0,0,0,20605
"Bus Stop (London Eye)",10590732,51.500711431488,-0.118978947446173,"Bus stop",1,0,0,0,20606
"Bus Stop (Lower Morden Lane Morden Cemetery)",10590732,51.3904500620389,-0.226043901917991,"Bus stop",1,0,0,0,20607
"Bus Stop (Cambridge Drive)",10590732,51.455068116347,0.0171380879666173,"Bus stop",1,0,0,0,20608
"Bus Stop (South Street)",10590732,51.526025265754,0.167119478365641,"Bus stop",1,0,0,0,20609
"Bus Stop (Essex Close)",10590732,51.3878568571547,-0.226417265928291,"Bus stop",1,0,0,0,20610
"Bus Stop (Mays Hill Road)",10590732,51.4018151809022,0.00073309036748,"Bus stop",1,0,0,0,20611
"Bus Stop (Gallions Reach Shopping Park)",10590732,51.5164036278248,0.0796624946514241,"Bus stop",1,0,0,0,20612
"Bus Stop (Gallions Reach Shopping Park)",10590732,51.5162431654962,0.0795831180229441,"Bus stop",1,0,0,0,20613
"Bus Stop (NHS Nightingale)",10590732,51.5083897690163,0.0252711510502343,"Bus stop",1,0,0,0,20614
"Bus Stop (The Triangle)",10590732,51.4085200643754,-0.274491639918884,"Bus stop",1,0,0,0,20615
"Bus Stop (Brighton Road (E6))",10590732,51.5271008495857,0.0666702047552696,"Bus stop",1,0,0,0,20616
"Bus Stop (Shooters Hill the Bull)",10590732,51.4694619647711,0.066396897395995,"Bus stop",1,0,0,0,20617
"Bus Stop (Vauxhall Bridge Road Victoria Station)",10590732,51.4957578495329,-0.142190117888933,"Bus stop",1,0,0,0,20618
"Bus Stop (Ron Leighton Way)",10590732,51.5337684550771,0.0515872359994431,"Bus stop",1,0,0,0,20619
"Bus Stop (Redbridge Lane East Falmouth Gardens)",10590732,51.5793204002039,0.0498133947010956,"Bus stop",1,0,0,0,20620
"Bus Stop (Market Street East Ham)",10590732,51.5313659559774,0.0634606919571457,"Bus stop",1,0,0,0,20621
"Bus Stop (Elm Crescent)",10590759,51.4130416368674,-0.298365153167671,"Bus stop",1,0,0,0,20622
"Bus Stop (Pall Mall St James's Palace)",10590732,51.5055561334835,-0.136863525140386,"Bus stop",1,0,0,0,20623
"Bus Stop (Buckingham Palace)",10590732,51.4997439919608,-0.142344995678375,"Bus stop",1,0,0,0,20624
"Bus Stop (Buckingham Palace)",10590732,51.4994607494664,-0.142630258697558,"Bus stop",1,0,0,0,20625
"Bus Stop (Pytchley Road)",10590732,51.4643323015243,-0.0798910377462806,"Bus stop",1,0,0,0,20626
"Bus Stop (Pytchley Road)",10590732,51.4640312381713,-0.0801772112084004,"Bus stop",1,0,0,0,20627
"Bus Stop (Leicester Avenue)",10590732,51.3981261120995,-0.128681987321395,"Bus stop",1,0,0,0,20628
"Bus Stop (Northumberland Gardens)",10590732,51.396133148328,-0.131149601724131,"Bus stop",1,0,0,0,20629
"Bus Stop (Cromwell Road Bus Station)",10590732,51.4124388233178,-0.298962735055448,"Bus stop",1,0,0,0,20630
"Bus Stop (Cinderford Way)",10590732,51.4264314036914,0.0037213749907287,"Bus stop",1,0,0,0,20631
"Bus Stop (Arnsberg Way)",10590732,51.4572435089073,0.145333380814481,"Bus stop",1,0,0,0,20632
"Bus Stop (Lycee International De Londres)",10590732,51.5659910486521,-0.274842058393256,"Bus stop",1,0,0,0,20633
"Bus Stop (Bromley Road Downham Way)",10590732,51.4238385395796,-0.0034834253196234,"Bus stop",1,0,0,0,20634
"Bus Stop (Buckingham Palace Road Bressenden Place)",10590732,51.4976933591685,-0.1440275638822,"Bus stop",1,0,0,0,20635
"Bus Stop (Blaney Crescent)",10590732,51.5261189846346,0.0672744840982154,"Bus stop",1,0,0,0,20636
"Bus Stop (Five Elms Road)",10590732,51.3719756995947,0.0222768703040969,"Bus stop",1,0,0,0,20637
"Bus Stop (Sedgefield Crescent)",10590732,51.6094627516068,0.235565792366972,"Bus stop",1,0,0,0,20638
"Bus Stop (Barking Bus Garage Fair Cross)",10590732,51.5449340659938,0.0945203772327858,"Bus stop",1,0,0,0,20639
"Bus Stop (Apex Corner)",10590732,51.6208941414972,-0.253316491067856,"Bus stop",1,0,0,0,20640
"Bus Stop (Seymour Road)",10590732,51.3847780821428,-0.1574380070525,"Bus stop",1,0,0,0,20641
"Bus Stop (Lower Feltham Three Horseshoes)",10590732,51.4354241679167,-0.425147511896044,"Bus stop",1,0,0,0,20642
"Bus Stop (Shoreditch)",10590732,51.5257156347511,-0.0776846067053286,"Bus stop",1,0,0,0,20643
"Bus Stop (Shakespeare's Globe Theatre)",10590732,51.5078002783209,-0.0946360797874985,"Bus stop",1,0,0,0,20644
"Bus Stop (Enfield Highway)",10590732,51.6628341159931,-0.0461627825245489,"Bus stop",1,0,0,0,20645
"Bus Stop (St Marys University)",10590732,51.4368978343728,-0.336526946214908,"Bus stop",1,0,0,0,20646
"Bus Stop (Praed Street)",10590732,51.5186628122961,-0.170287426958587,"Bus stop",1,0,0,0,20647
