"id","opportunity","percentile","cutoff","accessibility"
"715","Entertainment",50,15,1
"716","Entertainment",50,15,1
"717","Entertainment",50,15,1
"718","Entertainment",50,15,0
"719","Entertainment",50,15,5
"720","Entertainment",50,15,2
"721","Entertainment",50,15,1
"722","Entertainment",50,15,4
"723","Entertainment",50,15,0
"724","Entertainment",50,15,0
"725","Entertainment",50,15,2
"726","Entertainment",50,15,4
"727","Entertainment",50,15,8
"728","Entertainment",50,15,1
"729","Entertainment",50,15,13
"730","Entertainment",50,15,4
"731","Entertainment",50,15,6
"732","Entertainment",50,15,5
"733","Entertainment",50,15,33
"734","Entertainment",50,15,157
"735","Entertainment",50,15,0
"736","Entertainment",50,15,0
"737","Entertainment",50,15,13
"738","Entertainment",50,15,9
"739","Entertainment",50,15,2
"740","Entertainment",50,15,2
"741","Entertainment",50,15,0
"742","Entertainment",50,15,1
"743","Entertainment",50,15,0
"744","Entertainment",50,15,2
"745","Entertainment",50,15,5
"746","Entertainment",50,15,12
"747","Entertainment",50,15,4
"748","Entertainment",50,15,4
"749","Entertainment",50,15,13
"750","Entertainment",50,15,2
"751","Entertainment",50,15,0
"752","Entertainment",50,15,6
"753","Entertainment",50,15,0
"754","Entertainment",50,15,0
"755","Entertainment",50,15,2
"756","Entertainment",50,15,1
"757","Entertainment",50,15,10
"758","Entertainment",50,15,9
"759","Entertainment",50,15,2
"760","Entertainment",50,15,3
"761","Entertainment",50,15,0
"762","Entertainment",50,15,4
"763","Entertainment",50,15,1
"764","Entertainment",50,15,2
"765","Entertainment",50,15,12
"766","Entertainment",50,15,1
"767","Entertainment",50,15,3
"768","Entertainment",50,15,0
"769","Entertainment",50,15,8
"770","Entertainment",50,15,2
"771","Entertainment",50,15,2
"772","Entertainment",50,15,9
"773","Entertainment",50,15,1
"774","Entertainment",50,15,0
"775","Entertainment",50,15,4
"776","Entertainment",50,15,10
"777","Entertainment",50,15,14
"778","Entertainment",50,15,6
"779","Entertainment",50,15,1
"780","Entertainment",50,15,11
"781","Entertainment",50,15,3
"782","Entertainment",50,15,9
"783","Entertainment",50,15,3
"784","Entertainment",50,15,11
"785","Entertainment",50,15,3
"786","Entertainment",50,15,5
"787","Entertainment",50,15,6
"788","Entertainment",50,15,2
"789","Entertainment",50,15,9
"790","Entertainment",50,15,3
"791","Entertainment",50,15,1
"792","Entertainment",50,15,10
"793","Entertainment",50,15,6
"794","Entertainment",50,15,6
"795","Entertainment",50,15,7
"796","Entertainment",50,15,14
"797","Entertainment",50,15,13
"798","Entertainment",50,15,0
