"id","opportunity","percentile","cutoff","accessibility"
"693","Taxi rank",50,15,0
"694","Taxi rank",50,15,0
"695","Taxi rank",50,15,0
"696","Taxi rank",50,15,0
"697","Taxi rank",50,15,0
"698","Taxi rank",50,15,0
"699","Taxi rank",50,15,0
"700","Taxi rank",50,15,0
"701","Taxi rank",50,15,0
"702","Taxi rank",50,15,0
"703","Taxi rank",50,15,0
"704","Taxi rank",50,15,0
"705","Taxi rank",50,15,0
"706","Taxi rank",50,15,0
"707","Taxi rank",50,15,0
"708","Taxi rank",50,15,0
"709","Taxi rank",50,15,0
"710","Taxi rank",50,15,0
"711","Taxi rank",50,15,0
"712","Taxi rank",50,15,0
"713","Taxi rank",50,15,0
"714","Taxi rank",50,15,0
"715","Taxi rank",50,15,0
"716","Taxi rank",50,15,0
"717","Taxi rank",50,15,0
"718","Taxi rank",50,15,0
"719","Taxi rank",50,15,0
"720","Taxi rank",50,15,0
"721","Taxi rank",50,15,0
"722","Taxi rank",50,15,0
"723","Taxi rank",50,15,0
"724","Taxi rank",50,15,0
"725","Taxi rank",50,15,0
"726","Taxi rank",50,15,0
"727","Taxi rank",50,15,0
"728","Taxi rank",50,15,0
"729","Taxi rank",50,15,0
"730","Taxi rank",50,15,0
"731","Taxi rank",50,15,0
"732","Taxi rank",50,15,0
"733","Taxi rank",50,15,0
"734","Taxi rank",50,15,0
"735","Taxi rank",50,15,0
"736","Taxi rank",50,15,0
"737","Taxi rank",50,15,0
"738","Taxi rank",50,15,0
"739","Taxi rank",50,15,0
"740","Taxi rank",50,15,0
"741","Taxi rank",50,15,0
"742","Taxi rank",50,15,0
"743","Taxi rank",50,15,0
"744","Taxi rank",50,15,0
"745","Taxi rank",50,15,0
"746","Taxi rank",50,15,0
"747","Taxi rank",50,15,0
"748","Taxi rank",50,15,0
"749","Taxi rank",50,15,0
"750","Taxi rank",50,15,0
"751","Taxi rank",50,15,0
"752","Taxi rank",50,15,0
"753","Taxi rank",50,15,0
"754","Taxi rank",50,15,0
"755","Taxi rank",50,15,0
