"id","opportunity","percentile","cutoff","accessibility"
"636","Underground entrance",50,15,12
"637","Underground entrance",50,15,9
"638","Underground entrance",50,15,81
"639","Underground entrance",50,15,100
"640","Underground entrance",50,15,26
"641","Underground entrance",50,15,2
"642","Underground entrance",50,15,3
"643","Underground entrance",50,15,8
"644","Underground entrance",50,15,2
"645","Underground entrance",50,15,8
"646","Underground entrance",50,15,6
"647","Underground entrance",50,15,5
"648","Underground entrance",50,15,7
"649","Underground entrance",50,15,105
"650","Underground entrance",50,15,102
"651","Underground entrance",50,15,5
"652","Underground entrance",50,15,16
"653","Underground entrance",50,15,34
"654","Underground entrance",50,15,2
"655","Underground entrance",50,15,6
"656","Underground entrance",50,15,6
"657","Underground entrance",50,15,39
"658","Underground entrance",50,15,64
"659","Underground entrance",50,15,9
"660","Underground entrance",50,15,39
"661","Underground entrance",50,15,15
"662","Underground entrance",50,15,3
"663","Underground entrance",50,15,41
"664","Underground entrance",50,15,36
"665","Underground entrance",50,15,41
"666","Underground entrance",50,15,63
"667","Underground entrance",50,15,14
"668","Underground entrance",50,15,35
"669","Underground entrance",50,15,39
"670","Underground entrance",50,15,30
"671","Underground entrance",50,15,14
"672","Underground entrance",50,15,78
"673","Underground entrance",50,15,92
"674","Underground entrance",50,15,52
"675","Underground entrance",50,15,0
"676","Underground entrance",50,15,0
"677","Underground entrance",50,15,0
"678","Underground entrance",50,15,0
"679","Underground entrance",50,15,0
"680","Underground entrance",50,15,0
"681","Underground entrance",50,15,0
"682","Underground entrance",50,15,0
"683","Underground entrance",50,15,0
"684","Underground entrance",50,15,0
"685","Underground entrance",50,15,0
"686","Underground entrance",50,15,0
"687","Underground entrance",50,15,0
"688","Underground entrance",50,15,0
"689","Underground entrance",50,15,0
"690","Underground entrance",50,15,0
"691","Underground entrance",50,15,0
"692","Underground entrance",50,15,0
"693","Underground entrance",50,15,0
"694","Underground entrance",50,15,0
"695","Underground entrance",50,15,0
"696","Underground entrance",50,15,0
"697","Underground entrance",50,15,3
"698","Underground entrance",50,15,0
"699","Underground entrance",50,15,0
"700","Underground entrance",50,15,0
"701","Underground entrance",50,15,0
"702","Underground entrance",50,15,0
"703","Underground entrance",50,15,0
"704","Underground entrance",50,15,0
"705","Underground entrance",50,15,0
"706","Underground entrance",50,15,0
"707","Underground entrance",50,15,0
"708","Underground entrance",50,15,0
"709","Underground entrance",50,15,0
"710","Underground entrance",50,15,0
"711","Underground entrance",50,15,0
"712","Underground entrance",50,15,0
"713","Underground entrance",50,15,0
"714","Underground entrance",50,15,0
"715","Underground entrance",50,15,0
"716","Underground entrance",50,15,0
"717","Underground entrance",50,15,0
"718","Underground entrance",50,15,0
"719","Underground entrance",50,15,0
"720","Underground entrance",50,15,0
"721","Underground entrance",50,15,0
"722","Underground entrance",50,15,0
"723","Underground entrance",50,15,0
"724","Underground entrance",50,15,0
"725","Underground entrance",50,15,0
"726","Underground entrance",50,15,0
"727","Underground entrance",50,15,1
"728","Underground entrance",50,15,1
"729","Underground entrance",50,15,4
"730","Underground entrance",50,15,1
"731","Underground entrance",50,15,1
"732","Underground entrance",50,15,7
"733","Underground entrance",50,15,21
"734","Underground entrance",50,15,56
"735","Underground entrance",50,15,4
"736","Underground entrance",50,15,2
"737","Underground entrance",50,15,2
"738","Underground entrance",50,15,4
"739","Underground entrance",50,15,0
"740","Underground entrance",50,15,2
"741","Underground entrance",50,15,0
"742","Underground entrance",50,15,2
"743","Underground entrance",50,15,0
"744","Underground entrance",50,15,0
"745","Underground entrance",50,15,1
"746","Underground entrance",50,15,6
"747","Underground entrance",50,15,2
"748","Underground entrance",50,15,1
"749","Underground entrance",50,15,2
"750","Underground entrance",50,15,0
"751","Underground entrance",50,15,0
"752","Underground entrance",50,15,1
"753","Underground entrance",50,15,0
"754","Underground entrance",50,15,0
"755","Underground entrance",50,15,1
"756","Underground entrance",50,15,0
"757","Underground entrance",50,15,1
"758","Underground entrance",50,15,2
"759","Underground entrance",50,15,1
"760","Underground entrance",50,15,2
"761","Underground entrance",50,15,4
"762","Underground entrance",50,15,0
"763","Underground entrance",50,15,1
"764","Underground entrance",50,15,0
"765","Underground entrance",50,15,6
"766","Underground entrance",50,15,1
"767","Underground entrance",50,15,2
"768","Underground entrance",50,15,4
"769","Underground entrance",50,15,2
"770","Underground entrance",50,15,0
"771","Underground entrance",50,15,0
