"id","opportunity","percentile","cutoff","accessibility"
"884","Sports",50,15,0
"885","Sports",50,15,14
"886","Sports",50,15,3
"887","Sports",50,15,8
"888","Sports",50,15,8
"889","Sports",50,15,10
"890","Sports",50,15,10
"891","Sports",50,15,8
"892","Sports",50,15,6
"893","Sports",50,15,4
"894","Sports",50,15,7
"895","Sports",50,15,15
"896","Sports",50,15,2
"897","Sports",50,15,5
"898","Sports",50,15,10
"899","Sports",50,15,7
"900","Sports",50,15,14
"901","Sports",50,15,19
"902","Sports",50,15,0
"903","Sports",50,15,2
"904","Sports",50,15,13
"905","Sports",50,15,3
"906","Sports",50,15,7
"907","Sports",50,15,7
"908","Sports",50,15,11
"909","Sports",50,15,12
"910","Sports",50,15,12
"911","Sports",50,15,10
"912","Sports",50,15,6
"913","Sports",50,15,11
"914","Sports",50,15,7
"915","Sports",50,15,0
"916","Sports",50,15,0
"917","Sports",50,15,4
"918","Sports",50,15,0
"919","Sports",50,15,0
"920","Sports",50,15,5
"921","Sports",50,15,7
"922","Sports",50,15,7
"923","Sports",50,15,17
"924","Sports",50,15,22
"925","Sports",50,15,0
"926","Sports",50,15,0
"927","Sports",50,15,4
"928","Sports",50,15,17
"929","Sports",50,15,3
"930","Sports",50,15,5
"931","Sports",50,15,0
"932","Sports",50,15,4
"933","Sports",50,15,8
"934","Sports",50,15,0
"935","Sports",50,15,6
"936","Sports",50,15,8
"937","Sports",50,15,9
"938","Sports",50,15,13
"939","Sports",50,15,5
"940","Sports",50,15,0
"941","Sports",50,15,9
"942","Sports",50,15,0
"943","Sports",50,15,0
"944","Sports",50,15,10
"945","Sports",50,15,2
"946","Sports",50,15,22
"947","Sports",50,15,4
"948","Sports",50,15,5
"949","Sports",50,15,0
"950","Sports",50,15,0
"951","Sports",50,15,10
"952","Sports",50,15,2
"953","Sports",50,15,13
"954","Sports",50,15,10
"955","Sports",50,15,15
"956","Sports",50,15,8
"957","Sports",50,15,6
"958","Sports",50,15,16
"959","Sports",50,15,6
"960","Sports",50,15,11
"961","Sports",50,15,3
"962","Sports",50,15,10
"963","Sports",50,15,10
"964","Sports",50,15,8
"965","Sports",50,15,9
"966","Sports",50,15,9
"967","Sports",50,15,14
"968","Sports",50,15,9
"969","Sports",50,15,12
"970","Sports",50,15,8
"971","Sports",50,15,19
"972","Sports",50,15,2
"973","Sports",50,15,17
"974","Sports",50,15,8
"975","Sports",50,15,7
"976","Sports",50,15,6
"977","Sports",50,15,9
"978","Sports",50,15,12
"979","Sports",50,15,7
"980","Sports",50,15,6
"981","Sports",50,15,3
"982","Sports",50,15,10
"983","Sports",50,15,13
"984","Sports",50,15,8
"985","Sports",50,15,17
"986","Sports",50,15,4
"987","Sports",50,15,9
"988","Sports",50,15,2
"989","Sports",50,15,2
"990","Sports",50,15,13
"991","Sports",50,15,8
"992","Sports",50,15,5
"993","Sports",50,15,17
"994","Sports",50,15,2
"995","Sports",50,15,4
"996","Sports",50,15,12
"997","Sports",50,15,5
"998","Sports",50,15,13
"999","Sports",50,15,19
"1000","Sports",50,15,8
"1001","Sports",50,15,10
"1002","Sports",50,15,9
"1003","Sports",50,15,10
"1004","Sports",50,15,3
"1005","Sports",50,15,9
"1006","Sports",50,15,25
"1007","Sports",50,15,7
"1008","Sports",50,15,1
"1009","Sports",50,15,19
"1010","Sports",50,15,19
"1011","Sports",50,15,0
"1012","Sports",50,15,3
